"2018-03-30 08:55:03",A32-696/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Grigiškių/2018/03/30/49727508/Teritorijos patikrinimo aktas.pdf"
"2018-03-26 09:22:12",A32-652/18(2.1.15-S3),Grigiškių,"TERITORIJOS ŽVYRKELIŲ BŪKLĖS PATRIKRINIMO AKTAS","Files/Grigiškių/2018/03/26/49656219/Žvyrkelio patikrinimo aktas.pdf"
"2018-03-22 14:26:35",A32-630/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Grigiškių/2018/03/22/49630874/kovo 22.msg"
"2018-03-14 15:43:22",A32-582/18(2.1.15-S3),Grigiškių,"TERITORIJOA PATIKRINIMO AKTAS",Files/Grigiškių/2018/03/14/49529261/2018-03-13.msg
"2018-03-07 13:51:34",A32-522/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Grigiškių/2018/03/07/49442112/Teritorija 03-07.pdf"
"2018-03-07 13:39:02",A32-521/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Grigiškių/2018/03/07/49441532/2018-03-07.pdf
"2018-03-02 12:30:33",A32-483/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Grigiškių/2018/03/02/49392051/2018-03-02.pdf
"2018-03-01 11:26:56",A32-475/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Grigiškių/2018/03/01/49376000/2018-03-01.pdf
"2018-02-23 13:13:36",A32-424/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Grigiškių/2018/02/23/49311420/23 vasario teritor. aktas.pdf"
"2018-02-20 16:07:39",A32-400/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Grigiškių/2018/02/20/49270216/teritorija2018-02-20.pdf
"2018-02-15 09:52:09",A32-360/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Grigiškių/2018/02/15/49226667/Patikrinimo aktas 2018-02-15.msg"
"2018-02-15 09:11:26",A32-359/18(2.1.15-S3),Grigiškių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINRIŲ AIKŠTELIŲ GRIGIŠKIŲ SENIŪNIJOJĖ PATIKRINIMO AKTAS",Files/Grigiškių/2018/02/15/49225837/konteineriai-15.pdf
"2018-02-08 13:02:07",A32-332/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Grigiškių/2018/02/08/49154717/2018-02-08.msg
"2018-02-01 12:34:56",A32-274/18(2.1.15-S3),Grigiškių,"TERITORIJOS PATIKRINIMŲ AKTAI",Files/Grigiškių/2018/02/01/49077334/20180201111304761.pdf
"2018-01-05 10:30:33",A32-28/18(2.1.15-S3),Grigiškių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ GRIGIŠKIŲ  SENIŪNIJOJE PATIKRINIMO AKTAS","Files/Grigiškių/2018/01/05/48615783/konteinerių patikrinimo aktas 2018-01-05.docx"
