"2018-04-16 12:48:45",A32-909/18(2.1.15-S4),Justiniškių,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-16","Files/Justiniškių/2018/04/16/49918456/Teritorijos patikrinimo aktas 04.16..pdf"
"2018-04-13 16:42:55",A32-906/18(2.1.15-S4),Justiniškių,"VIRŠULIŠKIŲ SENIŪNIJOS TERITORIJOS 2018.04.13 DIENOS PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/13/49902801/Viršuliškių seniūnijos 2018-04-13 teritorijos patikrinimo aktas.pdf"
"2018-04-13 16:22:07",A32-904/18(2.1.15-S4),Justiniškių,"VIRŠULIŠKIŲ SENIŪNIJOS TERITORIJOS 2018.04.13 D. KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/13/49902596/Viršuliškių seniūnijos 2018.04.13 konteinerių aikštelių patikrinimo aktas..pdf"
"2018-04-12 16:10:36",A32-874/18(2.1.15-S4),Justiniškių,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-12","Files/Justiniškių/2018/04/12/49884769/Teritorijos patikrinimo aktas.pdf"
"2018-04-12 15:18:35",A32-872/18(2.1.15-S4),Justiniškių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ JUSTINIŠKIŲ SEN. PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/12/49882836/Konteinerių aikštelių patikrinimo aktas.pdf"
"2018-04-12 14:41:24",A32-871/18(2.1.15-S4),Justiniškių,"VIRŠULIŠKIŲ SENIŪNIJOS TERITORIJOS 2018.04.11-12 DIENŲ IŠSAMUS PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/12/49881458/Viršuliškių seniūnijos teritorijos 2018.04.11-12 d. d. patikrinimo aktas.pdf"
"2018-04-06 11:30:19",A32-775/18(2.1.15-S4),Justiniškių,"VIRŠULIŠKIŲ SENIŪNIJOS KONTEINERIŲ AIKŠTELIŲ 2018-04-05 D. PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/06/49804754/Viršuliškių konteinerių aikštelių 2018-04-06 d. patikrinimo aktas.pdf"
"2018-04-05 16:56:42",A32-768/18(2.1.15-S4),Justiniškių,"VIRŠULIŠKIŲ SENIŪNIJOS TERITORIJOS 2018-04-05 PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/05/49796675/Viršuliškių seniūnijos teritorijos 20148-04-05 d. patikrinimo aktas..pdf"
"2018-04-05 15:04:52",A32-757/18(2.1.15-S4),Justiniškių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ JUSTINIŠKIŲ SEN. PATIKRINIMO AKTAS","Files/Justiniškių/2018/04/05/49793619/Konteinerių aikštelių patikrinimo aktas.pdf"
"2018-04-05 14:50:44",A32-753/18(2.1.15-S4),Justiniškių,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-05","Files/Justiniškių/2018/04/05/49793192/Teritorijos patikrinimo aktas.pdf"
"2018-04-17 16:08:54",A32-956/18(2.1.15-S6),Lazdynų,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ  LAZDYNŲ SENIŪNIJOJE
 PATIKRINIMO AKTAS 2018-04-17","Files/Lazdynų/2018/04/17/49942140/2018-04-17 nuotr..docx"
"2018-04-17 13:18:36",A32-951/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-17","Files/Lazdynų/2018/04/17/49936688/Teritorijos+patikrinimo+aktas 2018-04-17.docx"
"2018-04-16 16:03:20",A32-933/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-16","Files/Lazdynų/2018/04/16/49925003/Teritorijos+patikrinimo+aktas 2018-04-16.docx"
"2018-04-13 11:24:39",A32-882/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-13","Files/Lazdynų/2018/04/13/49894991/Teritorijos+patikrinimo+aktas 2018-04-13.docx"
"2018-04-11 10:57:04",A32-835/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-11","Files/Lazdynų/2018/04/11/49858710/Teritorijos+patikrinimo+aktas 2018-04-11.docx"
"2018-04-10 14:07:11",A32-825/18(2.1.15-S6),Lazdynų,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ  LAZDYNŲ SENIŪNIJOJE
 PATIKRINIMO AKTAS 2018-04-09","Files/Lazdynų/2018/04/10/49845647/2018-04-09 nuotr..docx"
"2018-04-09 13:14:00",A32-797/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-09","Files/Lazdynų/2018/04/09/49825794/Teritorijos+patikrinimo+aktas 2018-04-09.docx"
"2018-04-05 12:42:26",A32-744/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-05","Files/Lazdynų/2018/04/05/49789564/Teritorijos+patikrinimo+aktas 2018-04-05.docx"
"2018-04-05 10:54:13",A32-740/18(2.1.15-S6),Lazdynų,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ  LAZDYNŲ SENIŪNIJOJE
 PATIKRINIMO AKTAS 2018-04-04","Files/Lazdynų/2018/04/05/49787269/kont. PATIKR. aktas 2018-04-04.docx"
"2018-04-04 15:35:16",A32-727/18(2.1.15-S6),Lazdynų,"TERITORIJOS PATIKRINIMO AKTAS 2018-04-04","Files/Lazdynų/2018/04/04/49776873/Teritorijos+patikrinimo+aktas 2018-04-04.docx"
"2018-04-16 12:49:33",A32-910/18(2.1.15-S7),Naujamiesčio,"TERITORIJOS PATIKRINIMO AKTAS NAUJAMIESTIS","Files/Naujamiesčio/2018/04/16/49918519/Teritorijos patikrinimo Aktas 2018-04-16.pdf"
"2018-04-09 14:54:08",A32-803/18(2.1.15-S7),Naujamiesčio,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ NAUJAMIESČIO SENIŪNIJOJE PATIKRINIMO AKTAS","Files/Naujamiesčio/2018/04/09/49829255/KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS 2018.04.09.pdf"
"2018-04-06 08:46:31",A32-771/18(2.1.15-S7),Naujamiesčio,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ NAUJAMIESČIO SENIŪNIJOJE PATIKRINIMO AKTAS","Files/Naujamiesčio/2018/04/06/49800130/KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS 2018.04.06.pdf"
"2018-04-06 08:00:08",A121-8126/18(2.1.15-S7),Naujamiesčio,"DĖL MEDŽIŲ APGENĖJIMO","Files/Naujamiesčio/2018/04/06/49799269/elektroninis pranešimas tarnybinės veiklos klausimais.docx"
"2018-04-05 10:29:48",A121-8027/18(2.1.15-S7),Naujamiesčio,"DĖL MEDŽIŲ APGENĖJIMO NAUJAMIESČIO SENIŪNIJOJE","Files/Naujamiesčio/2018/04/05/49784526/elektroninis pranešimas tarnybinės veiklos klausimais.docx"
"2018-04-05 08:58:20",A32-733/18(2.1.15-S7),Naujamiesčio,"TERITORIJOS PATIKRINIMO AKTAS NAUJAMIESTIS","Files/Naujamiesčio/2018/04/05/49783370/Teritorijos patikrinimo Aktas 2018-04-05.pdf"
"2018-04-04 15:05:04",A32-722/18(2.1.15-S7),Naujamiesčio,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ NAUJAMIESČIO SENIŪNIJOJE PATIKRINIMO AKTAS","Files/Naujamiesčio/2018/04/04/49775941/KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS 2018.04.04.pdf"
"2018-04-04 14:37:45",A32-719/18(2.1.15-S7),Naujamiesčio,"TERITORIJOS PATIKRINIMO AKTAS NAUJAMIESTIS","Files/Naujamiesčio/2018/04/04/49774881/Teritorijos patikrinimo Aktas 2018-04-04.pdf"
"2018-04-17 15:44:29",A32-955/18(2.1.15-S8),Naujininkų,"TERITORIJOS PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/17/49941044/Teritorijos patikrinimo aktas.pdf"
"2018-04-17 11:13:22",A32-946/18(2.1.15-S8),Naujininkų,"DEFEKTINIS AKTAS","Files/Naujininkų/2018/04/17/49934230/Defektinis aktas.pdf"
"2018-04-13 14:22:13",A32-894/18(2.1.15-S8),Naujininkų,"TERITORIJOS PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/13/49899622/Teritorijos patikrinimo aktas 18.04.13.pdf"
"2018-04-12 13:01:42",A32-867/18(2.1.15-S8),Naujininkų,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/12/49878321/Konteinerių aikšt. pat. aktas 18.04.12.pdf"
"2018-04-12 12:52:27",A32-864/18(2.1.15-S8),Naujininkų,"TERITORIJOS PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/12/49878121/Teritorijos pat. aktas 18.04.11.pdf"
"2018-04-10 15:36:09",A32-827/18(2.1.15-S8),Naujininkų,"TERITORIJOS PATIKRININMO AKTAS","Files/Naujininkų/2018/04/10/49848502/Teritorijos patikrinimo aktas.pdf"
"2018-04-06 13:34:20",A32-781/18(2.1.15-S8),Naujininkų,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/06/49807009/Konteinerių aikštelių patikrinimo aktas.pdf"
"2018-04-06 13:26:06",A32-778/18(2.1.15-S8),Naujininkų,"TERITORIJOS PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/06/49806947/Teritorijos patikrinimo aktas.pdf"
"2018-04-05 16:10:52",A32-764/18(2.1.15-S8),Naujininkų,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/05/49795379/Konteinerių aikšt. pat.aktas.pdf"
"2018-04-05 16:01:36",A32-761/18(2.1.15-S8),Naujininkų,"TERITORIJOS PATIKRINIMO AKTAS","Files/Naujininkų/2018/04/05/49795262/Teritorijos patikrinimo aktas.pdf"
"2018-04-16 16:03:46",A32-935/18(2.1.15-S9),"Naujosios Vilnios","TERITORIJOS PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/16/49924993/04-16 teritorijos patikrinimo aktas 18.pdf"
"2018-04-13 11:20:24",A32-881/18(2.1.15-S9),"Naujosios Vilnios","TERITORIJOS PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/13/49894881/04-13 teritorijos patikrinimo aktas 18.pdf"
"2018-04-12 09:51:47",A32-859/18(2.1.15-S9),"Naujosios Vilnios","KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ NAUJOSIOS VILNIOS SENIŪNIJOJE  PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/12/49873806/04-11 kont. patikr.aktas.pdf"
"2018-04-11 15:10:58",A32-847/18(2.1.15-S9),"Naujosios Vilnios","TERITORIJOS PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/11/49865372/04-11 teritorijos patikrinimo aktas 18.pdf"
"2018-04-09 15:58:03",A32-810/18(2.1.15-S9),"Naujosios Vilnios","TERITORIJOS PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/09/49831406/04-09 teritorijos patikrinimo aktas 18.pdf"
"2018-04-06 08:16:48",A32-770/18(2.1.15-S9),"Naujosios Vilnios","TERITORIJOS PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/06/49799516/04-06 teritorijos patikrinimo aktas 18.pdf"
"2018-04-05 16:21:33",A32-766/18(2.1.15-S9),"Naujosios Vilnios","KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ NAUJOSIOS VILNIOS SENIŪNIJOJE PATIKRINIMO AKTAS","Files/Naujosios Vilnios/2018/04/05/49795892/04-05 kont. patikr.aktas.pdf"
"2018-04-05 09:57:04",A32-739/18(2.1.15-S9),"Naujosios Vilnios","NAUJOSIOS VILNIOS SENIŪNIJOS 
FAKTINIŲ DUOMENŲ PATIKRINIMO AKTAS
DĖL TERITORIJOS PATIKRINIMO","Files/Naujosios Vilnios/2018/04/05/49785171/04-04 teritorijos patikrinimo aktas 18.pdf"
"2018-04-17 10:48:45",A32-944/18(2.1.15-S10),Panerių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Panerių/2018/04/17/49918911/20180416_083511 J. Tiškevičiaus 8 - prie BA kont. nesurinktos šiukšlės Econovus.jpg"
"2018-04-16 12:56:43",A32-911/18(2.1.15-S10),Panerių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PANERIŲ SENIŪNIJOJE
PATIKRINIMO AKTAS","Files/Panerių/2018/04/16/49915560/Konteinerių patikrinimo aktas 2018-04-16 Nr. 1.docx"
"2018-04-13 12:22:48",A32-884/18(2.1.15-S10),Panerių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PANERIŲ SENIŪNIJOJE
PATIKRINIMO AKTAS","Files/Panerių/2018/04/13/49888914/Konteinerių patikrinimo aktas 2018-04-12 Nr. 2.docx"
"2018-04-12 13:18:33",A32-869/18(2.1.15-S10),Panerių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Panerių/2018/04/12/49878056/TERITORIJOS PATIKRINIMO AKTAS 2018-04-11.docx"
"2018-04-09 15:04:58",A32-804/18(2.1.15-S10),Panerių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PANERIŲ SENIŪNIJOJE
 PATIKRINIMO AKTAS","Files/Panerių/2018/04/09/49829363/Konteinerių patikrinimo aktas 2018-04-09 Nr. 1.docx"
"2018-04-06 13:28:08",A32-780/18(2.1.15-S10),Panerių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PANERIŲ SENIŪNIJOJE
PATIKRINIMO AKTAS","Files/Panerių/2018/04/06/49803697/Konteinerių patikrinimo aktas 2018-04-06 Nr. 2.docx"
"2018-04-06 13:27:39",A32-779/18(2.1.15-S10),Panerių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Panerių/2018/04/06/49801921/TERITORIJOS PATIKRINIMO AKTAS 2018-04-06.docx"
"2018-04-05 17:27:37",A32-769/18(2.1.15-S10),Panerių,"Panerių seniūnijos susisiekimo komunikacijų būklės
AKTAS","Files/Panerių/2018/04/05/49796330/Panerių seniūnijos susisiekimo komunikacijų būklės AKTAS 2018-04-05.docx"
"2018-04-05 16:17:03",A32-765/18(2.1.15-S10),Panerių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PANERIŲ SENIŪNIJOJE
PATIKRINIMO AKTAS","Files/Panerių/2018/04/05/49794999/Konteinerių patikrinimo aktas 2018-04-06 Nr. 1.docx"
"2018-04-04 16:27:24",A32-732/18(2.1.15-S10),Panerių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Panerių/2018/04/04/49778522/TERITORIJOS PATIKRINIMO AKTAS 2018-04-04.docx"
"2018-04-17 15:32:50",A32-953/18(2.1.15-S11),Pašilaičių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Pašilaičių/2018/04/17/49940715/2018-04-17 teritorijos patikrinimo aktas.pdf"
"2018-04-13 13:03:09",A32-889/18(2.1.15-S11),Pašilaičių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PAŠILAIČIŲ SENIŪNIJOJE PATIKRINIMO AKTAS","Files/Pašilaičių/2018/04/13/49896807/2018-04-13 atliekų patikrinimo aktas.pdf"
"2018-04-13 12:50:22",A32-886/18(2.1.15-S11),Pašilaičių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Pašilaičių/2018/04/13/49896473/2018-04-13 teritorijos patikrinimo aktas.pdf"
"2018-04-11 15:30:41",A32-850/18(2.1.15-S11),Pašilaičių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pašilaičių/2018/04/11/49866096/20180411141603089.pdf
"2018-04-09 16:00:42",A32-813/18(2.1.15-S11),Pašilaičių,"TERITORIJOS PATIKRINIMO AKTAS","Files/Pašilaičių/2018/04/09/49831508/2018-04-09 teritorijos patikrinimo aktas.pdf"
"2018-04-06 15:01:01",A32-790/18(2.1.15-S11),Pašilaičių,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PATIKRINIMO AKTAS",Files/Pašilaičių/2018/04/06/49809712/20180406134712830.pdf
"2018-04-05 16:09:22",A32-763/18(2.1.15-S11),Pašilaičių,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pašilaičių/2018/04/05/49795550/20180405145648436.pdf
"2018-04-16 12:44:00",A32-908/18(2.1.15-S12),Pilaitės,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/16/49918361/Teritorija_04_16.docx
"2018-04-13 13:43:24",A32-891/18(2.1.15-S12),Pilaitės,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PILAITĖS SENIŪNIJOJE
PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/13/49898004/Konteineriai_04_13.docx
"2018-04-13 12:56:51",A32-887/18(2.1.15-S12),Pilaitės,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/13/49896598/Teritorija_04_13.docx
"2018-04-11 15:38:36",A32-852/18(2.1.15-S12),Pilaitės,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/11/49866307/Teritorija_04_11.docx
"2018-04-09 13:02:19",A32-796/18(2.1.15-S12),Pilaitės,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/09/49825475/Teritorija_04_09.docx
"2018-04-06 14:34:06",A32-787/18(2.1.15-S12),Pilaitės,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/06/49808836/Teritorija_04_06.docx
"2018-04-06 13:24:16",A32-777/18(2.1.15-S12),Pilaitės,"KOMUNALINIŲ ATLIEKŲ IR ANTRINIŲ ŽALIAVŲ KONTEINERIŲ AIKŠTELIŲ PILAITĖS SENIŪNIJOJE
PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/06/49806861/Kont_04_06.pub
"2018-04-05 13:05:30",A32-745/18(2.1.15-S12),Pilaitės,"TERITORIJOS PATIKRINIMO AKTAS",Files/Pilaitės/2018/04/05/49789974/Teritorija_04_05.docx
"2018-04-16 15:16:47",A32-927/18(2.1.15-S13),Rasų,AKTAS,"Files/Rasų/2018/04/16/49923352/TERITORIJOS PATIKRINIMO AKTAS.docx"
"2018-04-12 08:35:37",A32-856/18(2.1.15-S13),Rasų,AKTAS,"Files/Rasų/2018/04/12/49871483/TERITORIJOS PATIKRINIMO AKTAS.docx"
"2018-04-06 08:52:49",A32-772/18(2.1.15-S13),Rasų,"PATIKRINIMO AKTAS","Files/Rasų/2018/04/06/49800235/TERITORIJOS PATIKRINIMO AKTAS.docx"
"2018-04-04 14:11:43",A32-717/18(2.1.15-S13),Rasų,"APŽIŪROS AKTAS","Files/Rasų/2018/04/04/49774034/TERITORIJOS PATIKRINIMO AKTAS.docx"
"2018-04-04 09:59:23",A32-715/18(2.1.15-S13),Rasų,"OATIKRINIMO AKTAS",Files/Rasų/2018/04/04/49767192/Atliek%C5%B3+kont+AIK%C5%A0T+PATIKR+aktas.docx
"2018-04-17 09:35:42",A32-939/18(2.1.15-S14),Senamiesčio,"SENAMIESČIO SENIŪNIJOS TERITORIJOS PATIKRINIMO AKTAS 2018-04-17","Files/Senamiesčio/2018/04/17/49931003/PATIKRA 2018-04-17.pdf"
"2018-04-13 15:26:41",A32-901/18(2.1.15-S14),Senamiesčio,"SENAMIESČIO SENIŪNIJOS TERITORIJOS PATIKRINIMO AKTAS 2018-04-13","Files/Senamiesčio/2018/04/13/49901927/PATIKRA 2018-04-13.pdf"
"2018-04-11 16:19:30",A32-855/18(2.1.15-S14),Senamiesčio,"SENAMIESČIO SENIŪNIJOS TERITORIJOS PATIKRINIMO AKTAS 2018-04-11","Files/Senamiesčio/2018/04/11/49867465/PATIKRA 2018-04-11.pdf"
"2018-04-09 16:29:36",A32-815/18(2.1.15-S14),Senamiesčio,"KONTEINERIŲ AIKŠTELIŲ SENAMIESČIO SENIŪNIJOJE PATIKRINIMO AKTAS 2018-04-09","Files/Senamiesčio/2018/04/09/49832395/AIKŠTELIŲ PATIKRA 2018-04-09.pdf"
"2018-04-09 16:00:15",A32-812/18(2.1.15-S14),Senamiesčio,"SENAMIESČIO SENIŪNIJOS TERITORIJOS PATIKRINIMO AKTAS 2018-04-09","Files/Senamiesčio/2018/04/09/49831436/PATIKRA 2018 04-09.pdf"
"2018-04-06 13:58:07",A32-784/18(2.1.15-S14),Senamiesčio,"KONTEINERIŲ AIKŠTELIŲ SENAMIESČIO SENIŪNIJOJE PATIKRINIMO AKTAS 2018-04-06","Files/Senamiesčio/2018/04/06/49807891/KONTEINERIŲ PATIKRA 2018-04-06.pdf"
"2018-04-05 15:56:56",A32-760/18(2.1.15-S14),Senamiesčio,"SENAMIESČIO SENIŪNIJOS TERITORIJOS PATIKRINIMO AKTAS 2018-04-05","Files/Senamiesčio/2018/04/05/49795150/PATIKRA 2018-04-05.pdf"
"2018-04-04 15:54:40",A32-729/18(2.1.15-S14),Senamiesčio,"KONTEINERIŲ AIKŠTELIŲ SENAMIESČIO SENIŪNIJOJE PATIKRINIMO AKTAS 2018-04-04","Files/Senamiesčio/2018/04/04/49777527/PATIKRA 2018-04-04.pdf"
"2018-04-04 15:22:28",A32-726/18(2.1.15-S14),Senamiesčio,"SENAMIESČIO SENIŪNIJOS TERITORIJOS PATIKRINIMO AKTAS 2018-04-04","Files/Senamiesčio/2018/04/04/49776341/PATIKRA 2018-04-04.pdf"
"2018-04-16 15:39:50",A32-930/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/16/49924053/Teritorijos+patikrinimo+aktas 2018-04-16.docx"
"2018-04-16 15:05:16",A32-926/18(2.1.15-S15),Šeškinės,"PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/16/49922955/patikrinimo aktas 2018-04-16.docx"
"2018-04-13 12:48:33",A32-885/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/13/49896393/Teritorijos+patikrinimo+aktas 2018-04-13.docx"
"2018-04-11 13:49:01",A32-843/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/11/49862463/Teritorijos+patikrinimo+aktas 2018-04-11.docx"
"2018-04-10 15:37:00",A32-828/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/10/49848557/Teritorijos+patikrinimo+aktas 2018-04-10.docx"
"2018-04-10 14:45:46",A32-826/18(2.1.15-S15),Šeškinės,"PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/10/49846620/patikrinimo aktas 2018-04-10.docx"
"2018-04-06 13:38:52",A32-782/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/06/49807295/Teritorijos+patikrinimo+aktas 2018-04-06.docx"
"2018-04-05 15:42:28",A32-759/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/05/49794603/Teritorijos+patikrinimo+aktas 2018-04-05.docx"
"2018-04-04 15:57:20",A32-730/18(2.1.15-S15),Šeškinės,"TERITORIJOS PATIKRINIMO AKTAS","Files/Šeškinės/2018/04/04/49777584/Teritorijos+patikrinimo+aktas 2018-04-04.docx"
